1958.208,321.025423
1958.292,322.260149
1958.375,321.391291
1958.458,320.1787
1958.542,318.966291
1958.625,317.445726
1958.708,315.749904
1958.792,315.516473
1958.875,315.386866
1958.958,316.516932
1959.042,317.205839
1959.125,317.490729
1959.208,317.708307
1959.292,318.899028
1959.375,317.784746
1959.458,318.284749
1959.542,317.753827
1959.625,315.589393
1959.708,313.844895
1959.792,313.332999
1959.875,314.021676
1959.958,314.30176
1960.042,315.569172
1960.125,315.907415
1960.208,317.299514
1960.292,317.26457
1960.375,318.042849
1960.458,318.156979
1960.542,317.891067
1960.625,315.106039
1960.708,311.761403
1960.792,311.454494
1960.875,312.631115
1960.958,313.467458
1961.042,313.904687
1961.125,314.801626
1961.208,315.775559
1961.292,315.7855
1961.375,318.615539
1961.458,316.237529
1961.542,315.263491
1961.625,313.208635
1961.708,311.132759
1961.792,311.795585
1961.875,311.895245
1961.958,313.05202
1962.042,314.315317
1962.125,314.555306
1962.208,314.771326
1962.292,315.990978
1962.375,316.212365
1962.458,316.05835
1962.542,314.550207
1962.625,312.355637
1962.708,311.115013
1962.792,310.230982
1962.875,310.807376
1962.958,311.954476
1963.042,313.494849
1963.125,313.318008
1963.208,313.94442
1963.292,315.871004
1963.375,316.408252
1963.458,315.484854
1963.542,313.381038
1963.625,311.172482
1963.708,310.249415
1963.792,309.639538
1963.875,311.431831
1963.958,311.374157
1964.042,312.924874
1964.125,313.298646
1964.208,314.005192
1964.292,314.816934
1964.375,315.178725
1964.458,314.360803
1964.542,313.020616
1964.625,311.041105
1964.708,308.803723
1964.792,308.884597
1964.875,309.739332
1964.958,311.003457
1965.042,311.194825
1965.125,311.804411
1965.208,312.528248
1965.292,313.651274
1965.375,313.715561
1965.458,313.146036
1965.542,312.772117
1965.625,309.96034
1965.708,308.913953
1965.792,308.306136
1965.875,309.727488
1965.958,310.222404
1966.042,311.076866
1966.125,312.156151
1966.208,312.886836
1966.292,314.237269
1966.375,314.327955
1966.458,314.112252
1966.542,312.382283
1966.625,310.4119
1966.708,308.499967
1966.792,307.942206
1966.875,309.376652
1966.958,310.618582
1967.042,311.437797
1967.125,311.921745
1967.208,312.321468
1967.292,313.774664
1967.375,314.075937
1967.458,313.087907
1967.542,311.521778
1967.625,309.787008
1967.708,308.161411
1967.792,307.917774
1967.875,309.269453
1967.958,310.44093
1968.042,310.935567
1968.125,311.430699
1968.208,312.108482
1968.292,313.136207
1968.375,313.59219
1968.458,313.296062
1968.542,311.986527
1968.625,309.788476
1968.708,308.090536
1968.792,307.821865
1968.875,308.813916
1968.958,310.240266
1969.042,311.303105
1969.125,311.651471
1969.208,312.760639
1969.292,313.695024
1969.375,314.277937
1969.458,313.718372
1969.542,312.682365
1969.625,310.412567
1969.708,309.0083
1969.792,308.256233
1969.875,309.233834
1969.958,310.460552
1970.042,311.325689
1970.125,312.010211
1970.208,312.87521
1970.292,314.076563
1970.375,314.029647
1970.458,313.417966
1970.542,311.961845
1970.625,310.395316
1970.708,308.688747
1970.792,308.674905
1970.875,309.111539
1970.958,310.163186
1971.042,311.238953
1971.125,311.949248
1971.208,311.580431
1971.292,312.692658
1971.375,313.837393
1971.458,312.897315
1971.542,312.130054
1971.625,309.954081
1971.708,308.039975
1971.792,308.125027
1971.875,309.218008
1971.958,310.813176
1972.042,310.664115
1972.125,311.749565
1972.208,311.827765
1972.292,313.966763
1972.375,313.996603
1972.458,313.092729
1972.542,311.656189
1972.625,310.218193
1972.708,308.498717
1972.792,308.469267
1972.875,309.536059
1972.958,310.487551
1973.042,312.015139
1973.125,312.965952
1973.208,313.076459
1973.292,314.591881
1973.375,315.127497
1973.458,314.941778
1973.542,313.759994
1973.625,312.020641
1973.708,310.492464
1973.792,309.634713
1973.875,310.329045
1973.958,311.538672
1974.042,311.46284
1974.125,312.4107
1974.208,313.867383
1974.292,315.121609
1974.375,315.332758
1974.458,313.805792
1974.542,312.901074
1974.625,311.369616
1974.708,308.803107
1974.792,308.85419
1974.875,309.078727
1974.958,311.087763
1975.042,312.176595
1975.125,312.065748
1975.208,313.314099
1975.292,313.477317
1975.375,314.638349
1975.458,313.531937
1975.542,313.334012
1975.625,310.913078
1975.708,307.599493
1975.792,309.088823
1975.875,309.895014
1975.958,311.230189
1976.042,312.565349
1976.125,313.16485
1976.208,313.623149
1976.292,314.760804
1976.375,315.664141
1976.458,314.721104
1976.542,311.964956
1976.625,310.679577
1976.708,308.426333
1976.792,308.160436
1976.875,308.671183
1976.958,311.565216
1977.042,312.883111
1977.125,312.391743
1977.208,314.372278
1977.292,314.826834
1977.375,316.959648
1977.458,315.322688
1977.542,313.127716
1977.625,311.824921
1977.708,310.34384
1977.792,310.081071
1977.875,310.728137
1977.958,312.892352
1978.042,313.414296
1978.125,314.026907
1978.208,313.955773
1978.292,315.627485
1978.375,316.629749
1978.458,315.716348
1978.542,313.896197
1978.625,313.095023
1978.708,310.571396
1978.792,309.342752
1978.875,311.030225
1978.958,312.861843
1979.042,313.782687
